Date,Company,Open,Close,High,Low,Volume,Market_Cap
2023-03-28,Nvidia,274.12,294.96,621.72,541.92,29425478,1690.37
2023-03-29,Nvidia,679.1,115.0,592.39,221.72,34875777,912.07
2023-03-30,Nvidia,790.01,861.96,860.88,412.13,1866525,1455.62
2023-03-31,Nvidia,666.01,1466.09,201.83,363.28,1447564,200.12
2023-04-01,Nvidia,843.31,616.79,1206.18,699.23,34243197,798.09
2023-04-02,Nvidia,933.18,600.07,404.89,1021.6,13076502,1966.65
2023-04-03,Nvidia,113.89,581.73,1047.85,469.33,10885820,1618.84
2023-04-04,Nvidia,749.73,828.76,1224.5,116.9,11980068,328.28
2023-04-05,Nvidia,1448.9,716.93,886.63,826.51,44214675,562.75
2023-04-06,Nvidia,826.65,1331.88,1137.24,948.06,46656224,666.33
2023-04-07,Nvidia,1048.56,807.73,1026.6,1448.02,10687580,1304.23
2023-04-08,Nvidia,536.61,810.86,597.74,925.26,45357198,1516.42
2023-04-09,Nvidia,1183.59,293.72,1232.4,759.64,31367254,1501.56
2023-04-10,Nvidia,1182.09,1475.84,512.58,902.76,8290985,1024.65
2023-04-11,Nvidia,829.81,449.96,899.7,1399.06,28255938,1623.53
2023-04-12,Nvidia,1466.42,202.71,1143.56,1259.73,17805220,879.79
2023-04-13,Nvidia,275.77,1028.4,630.54,552.17,1524252,256.52
2023-04-14,Nvidia,123.73,933.51,523.87,432.16,45656300,1133.24
2023-04-15,Nvidia,1178.22,681.2,743.08,467.69,37891399,1905.08
2023-04-16,Nvidia,1230.02,691.07,1245.15,806.19,13160853,1588.06
2023-04-17,Nvidia,268.29,1199.09,1401.89,1141.67,26642868,1161.61
2023-04-18,Nvidia,471.82,374.0,863.12,804.51,19171905,1297.14
2023-04-19,Nvidia,124.57,1248.35,1026.05,194.91,16743208,1861.82
2023-04-20,Nvidia,510.63,1008.25,1364.58,1113.01,2028464,862.4
2023-04-21,Nvidia,1182.4,686.56,237.97,1228.36,40331066,669.47
2023-04-22,Nvidia,825.14,741.24,424.91,505.3,27796012,1954.71
2023-04-23,Nvidia,587.33,459.31,1092.46,1029.78,41734528,1728.25
2023-04-24,Nvidia,620.44,1152.96,1253.24,697.23,20889427,652.86
2023-04-25,Nvidia,101.9,818.02,1299.84,1344.77,34476308,932.92
2023-04-26,Nvidia,519.72,549.2,681.15,1283.32,11633508,836.01
2023-04-27,Nvidia,1005.04,934.47,225.08,835.6,48280711,306.7
2023-04-28,Nvidia,1463.87,1494.03,712.89,1068.11,5881178,1916.06
2023-04-29,Nvidia,1285.89,709.37,423.03,1336.69,31255278,814.58
2023-04-30,Nvidia,133.03,1388.97,507.68,794.0,22518458,1751.9
2023-05-01,Nvidia,1357.98,583.02,1181.17,538.55,12612037,386.82
2023-05-02,Nvidia,1196.48,176.63,205.74,1155.13,11714924,1100.26
2023-05-03,Nvidia,1192.53,385.94,1258.61,408.09,25570283,57.68
2023-05-04,Nvidia,741.19,686.17,698.74,643.94,33062546,1530.8
2023-05-05,Nvidia,657.21,407.49,934.49,1312.02,15160636,1166.02
2023-05-06,Nvidia,524.08,100.32,225.51,1114.19,20533457,1254.92
2023-05-07,Nvidia,191.97,1381.0,572.3,665.34,15137408,112.92
2023-05-08,Nvidia,419.53,1281.43,225.58,400.64,6567768,429.97
2023-05-09,Nvidia,445.25,1139.21,1446.16,598.36,39428442,157.92
2023-05-10,Nvidia,777.71,334.94,1230.17,497.75,24975302,584.94
2023-05-11,Nvidia,1146.42,268.51,743.49,346.53,35724457,1258.6
2023-05-12,Nvidia,763.33,194.65,413.04,1140.67,47738332,1136.71
2023-05-13,Nvidia,180.98,1113.64,1406.84,452.9,26925598,1228.18
2023-05-14,Nvidia,1440.91,1400.33,582.44,735.83,30104939,1103.01
2023-05-15,Nvidia,1419.81,702.75,325.38,640.2,36586154,553.33
2023-05-16,Nvidia,1199.27,266.8,888.43,1474.91,25374819,496.57
2023-05-17,Nvidia,1487.86,817.35,1421.28,647.53,32920786,282.75
2023-05-18,Nvidia,862.28,588.36,105.36,211.98,5631813,1699.65
2023-05-19,Nvidia,1447.88,624.75,433.37,225.76,43659736,1236.79
2023-05-20,Nvidia,205.85,969.86,1413.83,927.06,21453640,381.16
2023-05-21,Nvidia,611.95,1106.21,339.52,939.11,17424403,362.65
2023-05-22,Nvidia,415.53,254.85,258.54,686.26,1263369,1747.34
2023-05-23,Nvidia,374.17,149.83,898.26,704.58,27095524,1488.03
2023-05-24,Nvidia,297.12,1492.06,1306.58,175.51,24531674,1322.2
2023-05-25,Nvidia,971.38,425.82,767.95,823.17,47918952,819.66
2023-05-26,Nvidia,1193.85,175.36,1492.39,806.64,19367359,531.33
2023-05-27,Nvidia,909.62,365.83,1050.84,309.37,42004865,1959.11
2023-05-28,Nvidia,305.75,154.54,203.7,245.38,43714708,1596.51
2023-05-29,Nvidia,1235.57,648.54,1489.96,273.0,13506080,610.54
2023-05-30,Nvidia,990.34,1223.36,671.05,241.44,19329367,1696.65
2023-05-31,Nvidia,643.43,577.74,502.36,953.59,40676148,1520.27
2023-06-01,Nvidia,1043.78,721.86,881.03,375.08,3407777,601.19
2023-06-02,Nvidia,463.87,1045.82,526.03,452.0,44036168,858.84
2023-06-03,Nvidia,583.27,812.45,221.04,343.0,6450486,380.05
2023-06-04,Nvidia,1384.48,1306.02,102.0,1440.97,42921847,230.99
2023-06-05,Nvidia,506.71,1312.45,729.42,1296.46,17742813,1448.3
2023-06-06,Nvidia,757.98,113.87,1271.61,422.69,6997845,542.35
2023-06-07,Nvidia,1346.2,1189.26,901.24,558.59,43672886,1641.92
2023-06-08,Nvidia,1090.81,745.03,1498.89,393.85,26240298,1991.26
2023-06-09,Nvidia,187.08,1484.38,501.59,788.63,24355984,162.47
2023-06-10,Nvidia,306.22,776.52,492.64,127.45,42450851,951.34
2023-06-11,Nvidia,110.98,1481.65,323.65,1039.92,32659532,1606.1
2023-06-12,Nvidia,983.29,1156.4,329.69,832.42,36367750,1580.01
2023-06-13,Nvidia,726.74,448.05,499.26,1358.09,45377132,1522.39
2023-06-14,Nvidia,287.98,853.75,1209.98,330.15,21763968,704.5
2023-06-15,Nvidia,1441.11,1488.99,1368.06,1225.75,19610826,913.17
2023-06-16,Nvidia,841.52,1300.54,1465.12,1208.75,46473093,1193.99
2023-06-17,Nvidia,438.65,236.31,425.21,278.05,45292243,1948.14
2023-06-18,Nvidia,800.84,1088.92,1333.82,657.98,47053730,661.82
2023-06-19,Nvidia,1051.47,583.81,559.56,338.21,6344491,1847.06
2023-06-20,Nvidia,206.73,109.78,257.98,456.61,11019518,546.02
2023-06-21,Nvidia,484.59,664.87,1318.03,468.54,32473768,1978.26
2023-06-22,Nvidia,1229.75,428.66,990.55,878.73,31598617,1343.82
2023-06-23,Nvidia,743.53,1246.42,330.62,675.98,5063627,932.39
2023-06-24,Nvidia,865.21,572.26,701.76,1426.83,3763357,1230.65
2023-06-25,Nvidia,705.94,1258.53,502.16,276.92,40488731,552.34
2023-06-26,Nvidia,161.46,100.84,1131.51,1463.17,10455578,555.61
2023-06-27,Nvidia,332.05,530.95,734.78,422.89,45920617,235.97
2023-06-28,Nvidia,723.76,437.63,1484.99,1182.02,46148100,236.96
2023-06-29,Nvidia,392.86,426.99,176.64,574.56,2216953,701.87
2023-06-30,Nvidia,169.97,195.46,597.02,300.31,46131396,1528.08
2023-07-01,Nvidia,1281.11,361.97,774.66,1301.04,2528474,1219.86
2023-07-02,Nvidia,1473.67,877.77,804.39,532.41,43812443,214.14
2023-07-03,Nvidia,1210.4,507.91,542.31,1022.4,27384858,1705.95
2023-07-04,Nvidia,1295.3,684.35,1120.94,893.02,8265584,1206.72
2023-07-05,Nvidia,438.77,627.61,1324.65,760.46,9838889,1922.1
2023-07-06,Nvidia,1444.88,1326.27,1414.21,794.15,43849684,1343.67
2023-07-07,Nvidia,375.7,1367.42,1227.13,1125.13,5673024,358.6
2023-07-08,Nvidia,1432.0,790.14,1290.81,222.88,16186421,952.83
2023-07-09,Nvidia,1492.75,562.22,870.76,1035.45,37708699,1300.51
2023-07-10,Nvidia,1096.41,249.52,1256.24,1354.14,30492463,66.25
2023-07-11,Nvidia,1473.6,1434.76,524.91,180.9,15038009,39.67
2023-07-12,Nvidia,897.36,184.32,657.87,296.91,12774646,267.51
2023-07-13,Nvidia,463.36,516.71,543.68,1103.28,16695184,510.81
2023-07-14,Nvidia,711.79,517.29,754.34,712.19,4456979,864.8
2023-07-15,Nvidia,930.99,548.56,499.81,664.97,48087000,980.01
2023-07-16,Nvidia,202.31,330.0,1446.26,291.75,31308256,284.67
2023-07-17,Nvidia,971.28,1196.43,537.98,809.48,44353415,1350.05
2023-07-18,Nvidia,1473.65,271.5,237.26,277.16,26746244,1196.31
2023-07-19,Nvidia,366.15,988.87,837.54,767.27,34417989,595.98
2023-01-01,IBM,1209.63,273.38,179.94,1169.06,22077014,37.18
2023-01-02,IBM,1371.06,198.75,254.76,461.57,11276595,164.52
2023-01-03,IBM,1421.18,1373.2,407.15,773.1,42738909,789.47
2023-01-04,IBM,1444.19,366.18,750.09,1488.82,14170997,316.41
2023-01-05,IBM,830.04,1249.75,706.55,1061.31,29983562,759.87
2023-01-06,IBM,1468.23,862.48,1219.57,1277.9,6662110,1260.08
2023-01-07,IBM,1160.23,209.0,1135.26,680.79,32009413,1099.0
2023-01-08,IBM,326.34,1437.63,696.85,1175.01,35872586,470.04
2023-01-09,IBM,767.66,445.75,567.19,156.71,18593676,694.21
2023-01-10,IBM,1105.66,1303.5,543.06,272.08,23830859,1231.92
2023-01-11,IBM,446.28,336.33,1183.59,384.3,45107765,1723.1
2023-01-12,IBM,996.86,1295.52,172.9,662.73,37119092,1508.89
2023-01-13,IBM,1033.24,118.52,117.95,1284.04,41885858,1111.27
2023-01-14,IBM,327.78,816.49,1213.76,584.77,6420278,730.96
2023-01-15,IBM,891.12,1177.22,768.0,1016.47,5236901,736.45
2023-01-16,IBM,1180.28,1408.71,283.23,1093.04,9058630,1760.04
2023-01-17,IBM,798.45,1372.88,429.79,920.66,18647886,88.09
2023-01-18,IBM,116.94,1247.47,1405.51,600.14,22407455,1976.09
2023-01-19,IBM,112.65,1343.47,1303.3,907.87,40544458,1332.11
2023-01-20,IBM,599.84,378.91,1093.7,579.17,35906903,1365.46
2023-01-21,IBM,1396.67,497.86,775.12,217.42,13669890,85.62
2023-01-22,IBM,420.15,504.56,828.45,1489.93,37979997,1215.0
2023-01-23,IBM,988.11,627.88,1465.34,278.06,37868929,974.71
2023-01-24,IBM,410.91,650.65,1452.08,201.29,45396860,220.5
2023-01-25,IBM,550.34,862.38,401.38,1329.94,24428685,563.06
2023-01-26,IBM,1287.26,323.83,1235.55,522.57,16365416,1781.73
2023-01-27,IBM,1120.41,1067.75,376.14,1010.42,8666001,1104.48
2023-01-28,IBM,233.56,334.59,398.95,560.61,6635499,832.7
2023-01-29,IBM,700.18,534.43,1046.53,648.04,19657630,154.64
2023-01-30,IBM,140.84,804.68,667.0,466.96,9626686,1431.1
2023-01-31,IBM,773.25,1215.02,1404.16,580.26,21163084,1408.67
2023-02-01,IBM,1027.41,1135.26,224.61,674.98,48833579,1231.95
2023-02-02,IBM,265.9,1003.75,816.14,1108.58,33913291,1025.42
2023-02-03,IBM,504.44,318.08,1385.93,816.15,3885201,873.23
2023-02-04,IBM,656.97,865.86,1365.76,1420.99,1043016,1190.61
2023-02-05,IBM,1387.34,222.43,319.14,158.63,28706864,474.46
2023-02-06,IBM,1490.56,628.31,613.29,804.3,2334996,1883.11
2023-02-07,IBM,162.88,678.92,966.77,917.91,23775343,1181.7
2023-02-08,IBM,1165.41,155.74,323.15,1388.28,29645936,629.27
2023-02-09,IBM,620.41,483.58,1455.23,168.82,27401207,904.86
2023-02-10,IBM,649.44,1437.91,1380.65,902.9,13076583,1613.31
2023-02-11,IBM,1155.97,1435.09,333.73,1295.08,4698538,331.62
2023-02-12,IBM,1385.8,593.26,269.62,438.7,23469399,592.74
2023-02-13,IBM,1431.3,160.34,219.57,1326.81,40200481,1362.22
2023-02-14,IBM,907.97,350.73,1373.22,126.66,34580999,637.82
2023-02-15,IBM,599.97,649.1,371.07,1125.44,21376683,1587.08
2023-02-16,IBM,1202.57,1426.89,682.8,1406.36,10499892,269.6
2023-02-17,IBM,451.4,297.68,728.39,1020.08,11611966,1527.75
2023-02-18,IBM,889.7,1168.92,938.62,714.64,39295584,146.02
2023-02-19,IBM,602.01,252.16,200.43,162.83,15214166,35.06
2023-02-20,IBM,1019.28,1473.76,417.46,1388.16,4795788,1797.46
2023-02-21,IBM,436.56,634.26,1404.09,758.41,26627189,1166.87
2023-02-22,IBM,368.23,1185.33,1371.77,140.6,16634228,710.14
2023-02-23,IBM,1385.53,579.63,1193.81,1065.75,14938736,472.86
2023-02-24,IBM,242.53,978.74,127.16,774.57,17310733,1237.6
2023-02-25,IBM,808.34,368.82,557.81,274.08,11721869,1022.91
2023-02-26,IBM,409.19,304.43,979.14,399.98,3593103,1983.28
2023-02-27,IBM,154.5,1413.29,485.27,190.29,23758757,1966.6
2023-02-28,IBM,150.43,1384.71,1373.42,904.01,23023611,1273.7
2023-03-01,IBM,345.31,1342.46,987.45,970.84,35083174,891.31
2023-03-02,IBM,1313.48,975.61,200.67,808.04,34577305,987.37
2023-03-03,IBM,495.47,1231.58,1372.61,1243.94,17381304,1368.13
2023-03-04,IBM,1430.64,196.65,1440.87,1305.41,30953486,212.13
2023-03-05,IBM,914.27,568.7,208.8,961.87,17614131,663.42
2023-03-06,IBM,711.26,539.18,845.3,117.86,38977233,159.79
2023-03-07,IBM,912.12,989.9,524.71,1073.32,39390237,155.99
2023-03-08,IBM,823.38,598.34,649.97,685.2,18482555,399.72
2023-03-09,IBM,1162.29,307.91,351.51,891.78,8889785,975.65
2023-03-10,IBM,495.49,935.05,909.3,1008.71,44176588,1571.7
2023-03-11,IBM,594.27,1240.14,1441.17,590.33,47721431,976.14
2023-03-12,IBM,1351.73,634.97,804.3,1383.94,24578909,677.6
2023-03-13,IBM,1425.04,285.18,216.08,287.56,28883393,173.88
2023-03-14,IBM,1349.58,375.36,968.0,1040.12,29726098,1105.09
2023-03-15,IBM,687.23,432.48,576.31,106.1,44655278,549.82
2023-03-16,IBM,1192.51,519.86,1298.3,1394.51,28210347,1233.72
2023-03-17,IBM,766.87,999.91,708.55,257.51,22978990,1954.6
2023-03-18,IBM,796.56,941.32,369.98,232.84,47506776,231.52
2023-03-19,IBM,386.55,1074.51,367.55,566.21,1243761,432.13
2023-03-20,IBM,927.58,607.5,1176.27,622.99,47380165,951.46
2023-03-21,IBM,360.59,1253.6,471.82,400.02,29863059,1937.54
2023-03-22,IBM,564.19,385.72,1174.13,919.17,24891286,1545.9
2023-03-23,IBM,1297.04,756.66,388.24,720.08,7633381,1797.48
2023-03-24,IBM,389.91,1221.31,550.36,147.85,23026553,674.09
2023-03-25,IBM,199.62,352.22,751.68,547.51,14507165,1984.16
2023-03-26,IBM,196.61,253.81,1420.47,1234.61,7170205,214.64
2023-03-27,IBM,1417.1,1337.16,1404.42,1065.58,11076728,115.42
2023-03-28,IBM,809.69,580.1,389.62,1114.82,8176185,1712.65
2023-03-29,IBM,673.18,1057.42,601.51,1077.36,7001827,1855.26
2023-03-30,IBM,1235.23,135.49,309.16,535.36,28139568,190.26
2023-03-31,IBM,1270.16,1066.07,813.98,239.53,16965527,235.72
2023-04-01,IBM,565.07,542.54,744.82,481.45,37076621,76.02
2023-04-02,IBM,1071.07,178.04,1361.06,1264.5,24827801,217.97
2023-04-03,IBM,1179.57,953.74,1402.01,1472.66,35496583,426.75
2023-04-04,IBM,1016.51,437.13,636.99,791.39,24048461,1940.45
2023-04-05,IBM,312.23,641.53,788.43,113.58,34100062,1339.04
2023-04-06,IBM,1326.24,212.81,1354.73,296.06,14844545,1559.32
2023-04-07,IBM,854.73,306.03,1229.39,550.91,1476015,1554.52
2023-04-08,IBM,495.46,517.17,105.12,910.02,1876611,1074.8
2023-04-09,IBM,695.32,225.66,548.08,205.13,8429174,1597.0
2023-04-10,IBM,152.6,1375.16,690.48,1420.7,15707667,1195.66
2023-04-11,IBM,279.01,108.47,421.6,611.12,37981927,635.95
2023-04-12,IBM,1171.77,777.4,379.4,1377.62,7860184,1126.61
2023-04-13,IBM,100.02,272.55,152.9,1192.73,21848152,1071.68
2023-04-14,IBM,683.19,530.75,1000.72,1157.61,43299010,1648.67
2023-04-15,IBM,831.51,1396.48,467.51,949.41,22185637,1963.64
2023-04-16,IBM,176.49,326.37,173.29,977.5,9375065,827.97
2023-04-17,IBM,1462.31,1452.17,423.37,993.2,17195367,1529.15
2023-04-18,IBM,416.58,388.11,1222.68,980.21,29421925,208.53
2023-04-19,IBM,525.88,1138.19,1292.08,875.22,2972645,1555.89
2023-04-20,IBM,525.52,865.35,776.29,1480.98,38705667,749.12
2023-04-21,IBM,422.58,1338.27,682.5,1125.21,31675718,88.39
2023-04-22,IBM,102.06,875.59,1469.0,1187.72,23039005,732.86
2023-04-23,IBM,1121.08,848.38,380.79,1321.45,25388509,1225.18
2023-04-24,IBM,1453.58,373.64,401.5,401.9,46942674,247.31
2023-04-25,IBM,414.01,332.72,508.61,217.33,20492582,1848.83
2023-04-26,IBM,1028.27,1383.08,341.86,776.05,36779047,164.57
2023-04-27,IBM,1138.65,558.97,631.11,819.71,35704544,1860.71
2023-04-28,IBM,1287.8,620.92,1375.17,1260.85,10195168,1417.2
2023-04-29,IBM,691.68,1163.75,961.49,721.3,10689165,666.13
2023-04-30,IBM,524.1,574.35,676.73,899.19,23510629,787.59
2023-05-01,IBM,555.41,1432.89,1408.18,837.9,46419913,1484.21
2023-05-02,IBM,1097.67,1133.1,167.85,153.48,26952696,1206.93
2023-05-03,IBM,1243.49,936.4,394.39,961.3,11415643,1346.57
2023-05-04,IBM,354.26,1333.25,892.24,1259.26,30540813,784.44
2023-05-05,IBM,619.32,169.45,961.77,320.5,44639395,980.75
2023-05-06,IBM,1362.72,459.89,155.38,932.06,34494309,1979.84
2023-05-07,IBM,1229.37,751.05,664.25,931.05,49115087,435.71
2023-05-08,IBM,1478.8,417.77,1008.82,329.86,25267867,841.53
2023-05-09,IBM,1155.95,1141.47,1077.3,272.85,8945982,590.73
2023-05-10,IBM,650.47,1386.89,993.4,1472.07,35603013,1532.57
2023-05-11,IBM,926.89,693.28,548.79,651.21,14865640,1530.39
2023-05-12,IBM,1025.42,578.99,230.93,418.39,48455102,591.97
2023-05-13,IBM,209.84,1446.17,697.96,339.85,27695275,171.97
2023-05-14,IBM,862.3,722.79,280.26,1034.64,40193134,32.75
2023-05-15,IBM,1093.05,784.67,1426.67,953.22,35357346,860.63
2023-05-16,IBM,334.25,592.31,765.24,1000.97,29017165,826.57
2023-05-17,IBM,1192.88,1373.37,544.16,223.21,27417345,1976.9
2023-05-18,IBM,917.28,896.54,1172.83,1350.95,38052291,944.91
2023-05-19,IBM,1433.11,1167.04,797.13,644.97,7514329,520.27
2023-05-20,IBM,159.39,1236.53,534.05,538.72,49255371,1783.55
2023-05-21,IBM,471.46,578.59,1236.75,747.31,12809537,987.23
2023-05-22,IBM,942.18,707.17,1314.01,646.09,32489680,1202.36
2023-05-23,IBM,515.18,1287.86,1042.21,1309.01,49699170,200.38
2023-05-24,IBM,1100.19,608.56,165.75,1400.97,22040127,772.0
2023-05-25,IBM,1162.61,1211.51,892.85,524.83,9214025,1889.01
2023-05-26,IBM,243.52,1417.39,1168.61,1309.51,19115439,1183.12
2023-05-27,IBM,819.4,972.49,291.1,1194.13,12635432,695.56
2023-05-28,IBM,812.45,1138.28,420.14,1403.13,12522730,1255.08
2023-05-29,IBM,616.99,1227.14,1335.49,444.05,13105236,1821.72
2023-05-30,IBM,1406.09,1283.06,128.17,907.74,16564814,555.24
2023-05-31,IBM,1258.51,653.07,1153.82,484.36,29573090,1015.18
2023-06-01,IBM,1076.09,171.77,763.28,1253.73,24431805,1917.79
2023-06-02,IBM,1100.06,662.63,725.48,107.45,10005908,353.07
2023-06-03,IBM,746.4,1043.26,109.94,890.75,30441876,1442.13
2023-06-04,IBM,1389.39,730.49,1247.16,574.88,39435515,1232.82
2023-06-05,IBM,1072.43,1148.55,603.75,551.76,29376747,1362.55
2023-06-06,IBM,1120.57,599.78,857.07,1002.87,12214815,708.93
2023-06-07,IBM,1306.37,988.64,1048.22,1292.08,49861188,634.62
2023-06-08,IBM,483.7,360.99,1083.68,952.87,45825800,1371.58
2023-06-09,IBM,1229.9,1149.12,1438.37,1294.44,25810897,438.93
2023-06-10,IBM,373.34,863.97,843.88,470.44,8679124,845.11
2023-06-11,IBM,583.48,385.69,659.61,827.3,19602995,384.47
2023-06-12,IBM,569.85,508.68,1435.19,730.75,17108769,26.53
2023-06-13,IBM,1469.94,1148.05,998.95,116.3,48794761,1940.41
2023-06-14,IBM,1299.15,775.64,517.41,879.54,22106482,869.09
2023-06-15,IBM,1081.64,402.44,277.05,1026.13,23900904,1939.01
2023-06-16,IBM,1117.88,1454.18,1279.58,928.68,41102648,289.24
2023-06-17,IBM,886.9,1101.18,607.05,1130.79,31425879,1178.86
2023-06-18,IBM,1425.93,1439.99,1024.66,899.88,7235111,409.94
2023-06-19,IBM,794.76,697.95,759.14,193.45,12337879,1582.25
2023-06-20,IBM,632.72,765.14,378.5,263.02,6065719,1569.57
2023-06-21,IBM,328.25,1357.14,942.36,935.06,32938783,234.09
2023-06-22,IBM,1200.69,835.07,184.96,484.97,24818743,1825.01
2023-06-23,IBM,1128.22,1090.19,678.68,211.5,3143781,397.31
2023-06-24,IBM,638.1,453.04,865.26,701.44,12178487,1229.82
2023-06-25,IBM,135.27,725.42,710.47,876.05,38695474,1971.41
2023-06-26,IBM,1274.6,272.83,1148.14,560.24,36073978,1765.97
2023-06-27,IBM,115.99,388.37,1259.09,1108.61,19832624,1913.56
2023-06-28,IBM,1085.18,101.32,1179.74,1001.28,19156449,691.77
2023-06-29,IBM,1458.36,154.97,154.34,565.95,21529994,220.1
2023-06-30,IBM,712.73,1468.2,371.78,1156.82,23744785,384.81
2023-07-01,IBM,428.96,439.3,851.25,1008.17,16656982,1005.98
2023-07-02,IBM,1086.82,1028.63,1408.75,992.42,23939259,1588.53
2023-07-03,IBM,1243.98,1274.74,1268.94,874.8,47044202,308.81
2023-07-04,IBM,865.0,870.92,1279.55,115.95,4451345,1322.87
2023-07-05,IBM,1453.85,314.4,524.49,1075.11,21967463,653.92
2023-07-06,IBM,172.34,1119.36,701.23,626.46,25133288,688.99
2023-07-07,IBM,806.71,940.35,758.99,1419.65,2717222,1327.22
2023-07-08,IBM,1105.84,1123.75,320.32,1245.18,17977427,939.33
2023-07-09,IBM,1307.7,1177.65,143.5,922.77,13638828,1625.95
2023-07-10,IBM,350.96,1465.57,1425.66,453.05,43616000,320.28
2023-07-11,IBM,1220.0,902.99,437.0,385.2,32852787,1582.0
2023-07-12,IBM,873.79,578.3,435.93,576.54,3095383,137.83
2023-07-13,IBM,655.18,1007.85,216.73,767.2,26956067,396.17
2023-07-14,IBM,284.4,195.82,1399.91,514.49,30915692,1315.74
2023-07-15,IBM,1311.41,1356.36,911.63,820.9,45225409,1711.3
2023-07-16,IBM,320.18,267.13,1033.85,331.52,34469979,512.83
2023-07-17,IBM,533.7,558.98,1376.21,1468.8,18644697,661.11
2023-07-18,IBM,506.06,1242.04,583.87,251.09,5396054,1078.87
2023-07-19,IBM,1319.98,936.24,970.11,1404.72,10135011,431.03
2023-01-01,Intel,1041.78,651.09,154.32,1379.01,22682565,1624.2
2023-01-02,Intel,1215.35,762.81,361.48,835.5,40132518,1549.54
2023-01-03,Intel,450.66,1296.37,1263.74,1114.87,47070309,299.13
2023-01-04,Intel,974.82,576.01,1173.48,710.47,48336354,933.02
2023-01-05,Intel,900.44,1317.51,590.9,982.05,32249635,1551.91
2023-01-06,Intel,1265.96,223.39,627.53,576.81,49805065,681.29
2023-01-07,Intel,1368.52,1187.52,846.98,521.62,10219892,1269.88
2023-01-08,Intel,117.02,1286.57,100.34,909.52,11140380,109.92
2023-01-09,Intel,1043.63,354.54,437.74,797.38,48714803,1221.29
2023-01-10,Intel,172.57,702.49,391.52,911.35,46235242,313.78
2023-01-11,Intel,868.4,331.7,450.68,501.32,14626214,1662.86
2023-01-12,Intel,502.69,1089.25,1228.27,613.74,43204785,717.34
2023-01-13,Intel,529.49,849.49,491.54,217.46,6963523,570.29
2023-01-14,Intel,594.14,989.45,368.13,173.19,42249284,1683.37
2023-01-15,Intel,969.81,375.08,805.97,454.84,21625068,109.79
2023-01-16,Intel,567.67,396.44,1311.9,203.95,5940952,799.25
2023-01-17,Intel,1125.78,158.1,437.89,245.28,14689610,746.31
2023-01-18,Intel,666.34,550.89,209.95,1238.1,25075932,576.75
2023-01-19,Intel,195.69,883.64,598.97,154.42,8046305,1824.39
2023-01-20,Intel,1197.26,1301.11,1146.71,1022.52,16961301,1504.35
2023-01-21,Intel,500.06,1033.7,870.97,481.58,17381837,137.21
2023-01-22,Intel,705.87,709.55,1243.51,1320.16,26350039,1432.23
2023-01-23,Intel,1059.62,1434.37,1443.43,778.99,4156390,1059.33
2023-01-24,Intel,565.44,1106.94,1209.73,527.81,48642137,1802.73
2023-01-25,Intel,179.22,1402.23,945.32,824.69,13116906,632.76
2023-01-26,Intel,623.49,838.62,790.68,634.74,16078179,1152.58
2023-01-27,Intel,1422.23,462.47,156.1,890.02,3912166,1006.5
2023-01-28,Intel,998.43,173.96,1478.05,260.35,45023484,984.23
2023-01-29,Intel,1040.07,1116.52,636.87,1495.79,27806159,917.65
2023-01-30,Intel,985.2,269.82,313.12,695.78,40445113,419.2
2023-01-31,Intel,378.59,523.89,1033.39,587.52,42067749,1513.86
2023-02-01,Intel,685.67,845.46,498.0,1094.29,40659615,908.16
2023-02-02,Intel,1151.32,890.18,920.09,609.46,18637729,1917.45
2023-02-03,Intel,241.92,940.82,921.48,1266.58,5428935,529.01
2023-02-04,Intel,488.99,332.76,724.02,735.98,24237574,1368.66
2023-02-05,Intel,486.85,631.63,1270.57,1107.38,16604634,1882.03
2023-02-06,Intel,704.83,964.07,470.95,250.43,18836504,1330.28
2023-02-07,Intel,1472.52,1457.75,728.09,1284.57,23363767,1743.83
2023-02-08,Intel,194.5,1118.68,852.77,1130.01,33373165,1656.69
2023-02-09,Intel,826.18,1391.65,1029.07,396.4,32059880,726.63
2023-02-10,Intel,351.11,1167.1,1197.56,303.4,6999566,1204.25
2023-02-11,Intel,1458.95,928.4,652.73,542.81,41364568,320.96
2023-02-12,Intel,258.62,368.83,1004.47,1466.5,5390741,1075.7
2023-02-13,Intel,665.04,1033.36,310.86,459.56,44603089,468.54
2023-02-14,Intel,1133.04,972.73,1405.71,738.58,28624971,1490.04
2023-02-15,Intel,1086.38,943.46,636.28,142.03,13070834,1060.84
2023-02-16,Intel,691.82,785.7,1121.33,656.12,30397100,828.34
2023-02-17,Intel,585.13,840.12,128.48,899.85,24829926,544.91
2023-02-18,Intel,656.66,568.22,387.26,1434.37,9242909,1997.41
2023-02-19,Intel,469.99,827.04,781.92,823.43,37453961,152.7
2023-02-20,Intel,387.47,376.58,1329.55,1246.75,26916385,96.69
2023-02-21,Intel,776.26,1227.24,838.16,865.98,17688621,442.34
2023-02-22,Intel,475.95,360.09,1401.82,157.1,8681356,1942.43
2023-02-23,Intel,502.45,218.95,777.32,541.01,19158389,1958.68
2023-02-24,Intel,1019.46,710.74,786.63,905.77,48009180,1313.31
2023-02-25,Intel,1455.95,1021.63,267.65,1430.83,15626405,1761.41
2023-02-26,Intel,945.09,712.8,1223.72,1302.78,20805096,435.78
2023-02-27,Intel,207.77,487.46,445.75,419.7,36941000,1944.36
